体育频道,#genre#
新疆卫视,http://tvbox.netsite.cc/proxy/1423426614/1423426614.m3u8
新疆汉语经济生活,http://tvbox.netsite.cc/proxy/43123930/43123930.m3u8
新疆维语经济生活,http://tvbox.netsite.cc/proxy/657274245/657274245.m3u8
新疆维语新闻综合,http://tvbox.netsite.cc/proxy/1972456959/1972456959.m3u8
新疆哈语新闻综合,http://tvbox.netsite.cc/proxy/1017241472/1017241472.m3u8
新疆汉语综艺,http://tvbox.netsite.cc/proxy/261541641/261541641.m3u8
新疆哈语综艺,http://tvbox.netsite.cc/proxy/1914541671/1914541671.m3u8
新疆汉语体育,http://tvbox.netsite.cc/proxy/161007620/161007620.m3u8
新疆汉语信息,http://tvbox.netsite.cc/proxy/741753645/741753645.m3u8
新疆维语影视,http://tvbox.netsite.cc/proxy/132921121/132921121.m3u8
新疆少儿,http://tvbox.netsite.cc/proxy/2128293013/2128293013.m3u8
新疆兵团卫视,http://tvbox.netsite.cc/proxy/1502802665/1502802665.m3u8
内蒙古卫视,http://tvbox.netsite.cc/proxy/1791768022/1791768022.m3u8
内蒙古经济生活,http://tvbox.netsite.cc/proxy/1043888416/1043888416.m3u8
内蒙古文化娱乐,http://tvbox.netsite.cc/proxy/844409203/844409203.m3u8
浙江卫视,http://tvbox.netsite.cc/proxy/1562317673/1562317673.m3u8
浙江卫视,http://tvbox.netsite.cc/proxy/1076829733/1076829733.m3u8
浙江新闻,http://tvbox.netsite.cc/proxy/249206805/249206805.m3u8
浙江国际,http://tvbox.netsite.cc/proxy/480758982/480758982.m3u8
浙江经济生活,http://tvbox.netsite.cc/proxy/1957918007/1957918007.m3u8
浙江教育科教,http://tvbox.netsite.cc/proxy/1253636999/1253636999.m3u8
浙江之江记录,http://tvbox.netsite.cc/proxy/147568391/147568391.m3u8
浙江民生休闲,http://tvbox.netsite.cc/proxy/184155918/184155918.m3u8
浙江科教影视,http://tvbox.netsite.cc/proxy/63422608/63422608.m3u8
浙江少儿,http://tvbox.netsite.cc/proxy/761839305/761839305.m3u8
江苏卫视,http://tvbox.netsite.cc/proxy/1561313428/1561313428.m3u8
湖南卫视,http://tvbox.netsite.cc/proxy/823956387/823956387.m3u8
湖南都市,http://tvbox.netsite.cc/proxy/1116439121/1116439121.m3u8
湖南经视,http://tvbox.netsite.cc/proxy/1075467511/1075467511.m3u8
湖南娱乐,http://tvbox.netsite.cc/proxy/884645401/884645401.m3u8
湖南电视剧,http://tvbox.netsite.cc/proxy/649200103/649200103.m3u8
湖南国际,http://tvbox.netsite.cc/proxy/1627651873/1627651873.m3u8
湖南爱晚,http://tvbox.netsite.cc/proxy/1916495164/1916495164.m3u8
金鹰纪实,http://tvbox.netsite.cc/proxy/46690299/46690299.m3u8
金鹰卡通,http://tvbox.netsite.cc/proxy/1947104640/1947104640.m3u8
湖北卫视,http://tvbox.netsite.cc/proxy/1513765070/1513765070.m3u8
广西卫视,http://tvbox.netsite.cc/proxy/1407270894/1407270894.m3u8
海南卫视,http://tvbox.netsite.cc/proxy/1505336139/1505336139.m3u8
海南卫视,http://tvbox.netsite.cc/proxy/2019508840/2019508840.m3u8
深圳卫视,http://tvbox.netsite.cc/proxy/846832031/846832031.m3u8
贵州科教健康,http://tvbox.netsite.cc/proxy/1162947109/1162947109.m3u8
福建经济,http://tvbox.netsite.cc/proxy/561753807/561753807.m3u8
福建公共,http://tvbox.netsite.cc/proxy/639164858/639164858.m3u8
福建新闻,http://tvbox.netsite.cc/proxy/199601741/199601741.m3u8
云南卫视,http://tvbox.netsite.cc/proxy/1057712184/1057712184.m3u8
吉林卫视,http://tvbox.netsite.cc/proxy/1831443675/1831443675.m3u8
吉林生活,http://tvbox.netsite.cc/proxy/448992852/448992852.m3u8
延边卫视,http://tvbox.netsite.cc/proxy/454807708/454807708.m3u8
黑龙江卫视,http://tvbox.netsite.cc/proxy/797978954/797978954.m3u8
黑龙江卫视,http://tvbox.netsite.cc/proxy/1993445467/1993445467.m3u8
宁夏卫视,http://tvbox.netsite.cc/proxy/1558349983/1558349983.m3u8
甘肃经济,http://tvbox.netsite.cc/proxy/1373372389/1373372389.m3u8
甘肃公共,http://tvbox.netsite.cc/proxy/1726841360/1726841360.m3u8
河南卫视,http://tvbox.netsite.cc/proxy/1555831884/1555831884.m3u8
河北卫视,http://tvbox.netsite.cc/proxy/866823714/866823714.m3u8
山西卫视,http://tvbox.netsite.cc/proxy/825435414/825435414.m3u8
贵州卫视,http://tvbox.netsite.cc/proxy/344811278/344811278.m3u8
贵州卫视,http://tvbox.netsite.cc/proxy/1114625252/1114625252.m3u8
山东卫视,http://tvbox.netsite.cc/proxy/1400078770/1400078770.m3u8
三沙卫视,http://tvbox.netsite.cc/proxy/1337100319/1337100319.m3u8
青海卫视,http://tvbox.netsite.cc/proxy/1152127449/1152127449.m3u8
辽宁卫视,http://tvbox.netsite.cc/proxy/1767807342/1767807342.m3u8
安徽卫视,http://tvbox.netsite.cc/proxy/1453839032/1453839032.m3u8
河南公共,http://tvbox.netsite.cc/proxy/1779518772/1779518772.m3u8
河南国际,http://tvbox.netsite.cc/proxy/114531055/114531055.m3u8
河南都市,http://tvbox.netsite.cc/proxy/1492902938/1492902938.m3u8
河南新闻,http://tvbox.netsite.cc/proxy/1692770748/1692770748.m3u8
河北农民,http://tvbox.netsite.cc/proxy/1382120425/1382120425.m3u8
重庆卫视,http://tvbox.netsite.cc/proxy/1555601247/1555601247.m3u8
重庆卫视,http://tvbox.netsite.cc/proxy/1866473212/1866473212.m3u8
四川卫视,http://tvbox.netsite.cc/proxy/1364123916/1364123916.m3u8
四川观察,http://tvbox.netsite.cc/proxy/2061240764/2061240764.m3u8
东南卫视,http://tvbox.netsite.cc/proxy/605886267/605886267.m3u8
江西卫视,http://tvbox.netsite.cc/proxy/1507547400/1507547400.m3u8
广东卫视,http://tvbox.netsite.cc/proxy/730496254/730496254.m3u8
甘肃卫视,http://tvbox.netsite.cc/proxy/1209404373/1209404373.m3u8
陕西卫视,http://tvbox.netsite.cc/proxy/917851306/917851306.m3u8
陕西卫视,http://tvbox.netsite.cc/proxy/1142191527/1142191527.m3u8
东方卫视,http://tvbox.netsite.cc/proxy/609485212/609485212.m3u8
上海新闻,http://tvbox.netsite.cc/proxy/1800137038/1800137038.m3u8
上海都市,http://tvbox.netsite.cc/proxy/2116818558/2116818558.m3u8
上海第一财经,http://tvbox.netsite.cc/proxy/1946402424/1946402424.m3u8
上海纪实人文,http://tvbox.netsite.cc/proxy/1975883896/1975883896.m3u8
上海点掌财经,http://tvbox.netsite.cc/proxy/1577752441/1577752441.m3u8
哈哈炫动,http://tvbox.netsite.cc/proxy/1655047572/1655047572.m3u8
先锋乒羽,http://tvbox.netsite.cc/proxy/1789306185/1789306185.m3u8
快乐垂钓,http://tvbox.netsite.cc/proxy/316113716/316113716.m3u8
茶频道,http://tvbox.netsite.cc/proxy/1322311734/1322311734.m3u8
NHK WORLD,http://tvbox.netsite.cc/proxy/847703940/847703940.m3u8

北京房山电视,http://live.funhillrm.com/2/sd/live.m3u8
北京新闻,http://live.funhillrm.com/5/sd/live.m3u8
北京经典969电台,http://live.funhillrm.com/4/sd/live.m3u8
北京房山电台,http://live.funhillrm.com/3/sd/live.m3u8

CHC高清电影,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43063/index.m3u8
河北影视,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel13006/index.m3u8
唐山公共,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel13113/index.m3u8
陕西卫视,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel55/index.m3u8
兵团卫视,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel67/index.m3u8
劲爆体育,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel43038/index.m3u8
劲爆体育,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43084/index.m3u8
湖南电影,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43029/index.m3u8
凤凰中文,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel52003/index.m3u8
凤凰资讯,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel52002/index.m3u8
环球旅游,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel11005/index.m3u8
魅力足球,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43083/index.m3u8
湖南爱晚,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43080/index.m3u8
东方财经,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41135/index.m3u8
家庭理财,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel21001/index.m3u8
中国天气,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel11006/index.m3u8
河南民生,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41102/index.m3u8
河南新闻,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41105/index.m3u8
欢笑剧场,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43039/index.m3u8
书画频道,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel11009/index.m3u8
西藏卫视,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel66/index.m3u8
四海钓鱼,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel43036/index.m3u8
湖南都市,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43094/index.m3u8
湖南都市,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43028/index.m3u8
湖南教育,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43021/index.m3u8
湖南电视剧,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43030/index.m3u8

河南电视剧,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41104/index.m3u8
内蒙古卫视,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel93/index.m3u8
北京纪实科教,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel11001/index.m3u8
北京纪实科教,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel22030/index.m3u8
乐游,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43040/index.m3u8
河北农民,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel13004/index.m3u8
河北公共,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel13008/index.m3u8
河北杂技,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel13002/index.m3u8
河南法治,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41103/index.m3u8
湖南娱乐,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43027/index.m3u8
金鹰纪实,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43087/index.m3u8
海南卫视,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel62/index.m3u8
生活时尚,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43043/index.m3u8
人民铁道,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41137/index.m3u8
游戏风云,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel43041/index.m3u8
中华美食,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel37002/index.m3u8
车迷频道,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel11004/index.m3u8
河北都市,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel13005/index.m3u8
河南乡村,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41107/index.m3u8
河南梨园,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel13001/index.m3u8
动漫秀场,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43045/index.m3u8
唐山影视,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel13112/index.m3u8
优优宝贝,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel11007/index.m3u8
河南公共,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41106/index.m3u8
湖南经视,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43024/index.m3u8
海南卫视,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel62/index.m3u8
广西卫视,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel59/index.m3u8
湖南电影,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43098/index.m3u8
吉林卫视,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel20/index.m3u8
河南都市,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41101/index.m3u8
金鹰卡通,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43025/index.m3u8

电台播放源,#genre#
CRI环球资讯广播,http://sk.cri.cn/905.m3u8
CRI中文环球广播,http://sk.cri.cn/hyhq.m3u8
CRI世界华声广播,https://sk.cri.cn/hxfh.m3u8
CRI海峡飞虹,http://sk.cri.cn/hxfh.m3u8
CRI南海之声,http://sk.cri.cn/nhzs.m3u8
CRI-HitFM,http://sk.cri.cn/887.m3u8
CRI-EasyFM,http://sk.cri.cn/915.m3u8
CRI-NEWSPlus-AM846,http://sk.cri.cn/am846.m3u8
CRI-NEWSPlus-AM1008,http://sk.cri.cn/am1008.m3u8

CNR中国之声,http://ngcdn001.cnr.cn/live/zgzs/index.m3u8
CNR经济之声,http://ngcdn002.cnr.cn/live/jjzs/index.m3u8
CNR音乐之声,http://ngcdn003.cnr.cn/live/yyzs/index.m3u8
CNR经典音乐,http://ngcdn004.cnr.cn/live/dszs/index.m3u8
CNR台海之声,http://ngcdn005.cnr.cn/live/zhzs/index.m3u8
CNR神州之声,http://ngcdn006.cnr.cn/live/szzs/index.m3u8
CNR大湾区之声,http://ngcdn007.cnr.cn/live/hxzs/index.m3u8
CNR香港之声,http://ngcdn008.cnr.cn/live/xgzs/index.m3u8
CNR民族之声,http://ngcdn009.cnr.cn/live/mzzs/index.m3u8
CNR文艺之声,http://ngcdn010.cnr.cn/live/wyzs/index.m3u8
CNR老年之声,http://ngcdn011.cnr.cn/live/lnzs/index.m3u8
CNR中国乡村之声,http://ngcdn017.cnr.cn/live/xczs/index.m3u8
CNR哈语广播,http://ngcdn025.cnr.cn/live/hygb/index.m3u8
CNR藏语广播,http://ngcdn012.cnr.cn/live/zygb/index.m3u8
CNR维语广播,http://ngcdn013.cnr.cn/live/wygb/index.m3u8
CNR阅读之声,http://ngcdn014.cnr.cn/live/ylgb/index.m3u8
CNR中国交通广播,http://ngcdn016.cnr.cn/live/gsgljtgb/index.m3u8
CNR长江水上安全信息台,http://ls.qingting.fm/live/2694923.m3u8

CCTV5 音频,https://piccpndali.v.myalicdn.com/audio/cctv5_2.m3u8
CCTV-5+ 音频,https://piccpndali.v.myalicdn.com/audio/cctv5plus_2.m3u8
CCTV13 音频,http://piccpndali.v.myalicdn.com/audio/cctv13_2.m3u8
CCTV-16 音频,https://piccpndali.v.myalicdn.com/audio/cctv16_2.m3u8

北京新闻广播,https://brtv-radiolive.rbc.cn/alive/fm945.m3u8
北京城市广播,https://brtv-radiolive.rbc.cn/alive/fm1073.m3u8
北京体育广播,https://brtv-radiolive.rbc.cn/alive/fm1025.m3u8
北京音乐广播,https://brtv-radiolive.rbc.cn/alive/fm974.m3u8
北京交通广播,https://brtv-radiolive.rbc.cn/alive/fm1039.m3u8
北京文艺广播,https://brtv-radiolive.rbc.cn/alive/fm876.m3u8
京津冀之声,https://brtv-radiolive.rbc.cn/alive/fm1006.m3u8
北京好音乐,http://live.xmcdn.com/live/964/64.m3u8
北京经典调频,http://live.funhillrm.com/4/sd/live.m3u8

萤火虫网络电台,https://live.ximalaya.com/radio-first-page-app/live/1006/64.m3u8
亚洲音乐台,http://lhttp.qingting.fm/live/5022405/64k.mp3

经典FM,http://stream3.hndt.com/now/C5NvUpwy/playlist.m3u8
格莱美音乐,http://stream3.hndt.com/now/yorSd1X2/playlist.m3u8
有声文摘,http://stream3.hndt.com/now/WNoVfBcQ/playlist.m3u8
民谣音乐,http://stream3.hndt.com/now/DTK5qc83/playlist.m3u8
天籁古典,http://stream3.hndt.com/now/MdOpB4zP/playlist.m3u8
摇滚天空,http://stream3.hndt.com/now/SXJtR4M4/playlist.m3u8
国乐悠扬,http://stream3.hndt.com/now/8bplFuwp/playlist.m3u8
80后音乐,http://stream3.hndt.com/now/SFZeH2cb/playlist.m3u8
动感音乐,http://stream3.hndt.com/now/ufjjbZxV/playlist.m3u8
安全百科,http://stream3.hndt.com/now/4pcovD2L/playlist.m3u8
心灵音乐,http://play-radio-stream3.hndt.com/now/AFqvb0VX/playlist.m3u8
经典流行,http://play-radio-stream3.hndt.com/now/WUBA5hW2/playlist.m3u8
民谣蓝调,http://play-radio-stream3.hndt.com/now/XWfN89gh/playlist.m3u8
潮流音乐,http://play-radio-stream3.hndt.com/now/Or5au0KN/playlist.m3u8
舞迷心窍,http://play-radio-stream3.hndt.com/now/WBhgSD3A/playlist.m3u8
警广之声,http://play-radio-stream3.hndt.com/now/prIgXGFo/playlist.m3u8
HiFi 电台,http://play-radio-stream3.hndt.com/now/JxkyN5mR/playlist.m3u8

深圳新闻广播先锋898,http://satpili-live-hls.mp.sztv.com.cn/satlive/sat_FM898.m3u8


熊猫频道,#genre#

都江堰青青,http://gcalic.v.myalicdn.com/gc/xiongmao20_1/index.m3u8
都江堰妃妃,http://gcalic.v.myalicdn.com/gc/xiongmao13_1/index.m3u8
都江堰娅祥,http://gcalic.v.myalicdn.com/gc/xiongmao15_1/index.m3u8
都江堰瑞瑞,http://gcalic.v.myalicdn.com/gc/xiongmao11_1/index.m3u8
都江堰英英,http://gcalic.v.myalicdn.com/gc/xiongmao16_1/index.m3u8
都江堰壹壹玖玖,http://gcalic.v.myalicdn.com/gc/xiongmao14_1/index.m3u8
都江堰水秀,http://gcalic.v.myalicdn.com/gc/xiongmao12_1/index.m3u8
都江堰神树萍①,http://gcalic.v.myalicdn.com/gc/xiongmao25_1/index.m3u8
都江堰神树坪②,http://gcalic.v.myalicdn.com/gc/xiongmao26_1/index.m3u8
都江堰神树坪③,http://gcalic.v.myalicdn.com/gc/xiongmao22_1/index.m3u8

怡然②,http://gcalic.v.myalicdn.com/gc/xiongmao18_1/index.m3u8
基地幼年园①,http://gcalic.v.myalicdn.com/gc/xiongmao03_1/index.m3u8
基地幼年园②,http://gcalic.v.myalicdn.com/gc/xiongmao04_1/index.m3u8
基地母子园①,http://gcalic.v.myalicdn.com/gc/xiongmao07_1/index.m3u8
基地母子园②,http://gcalic.v.myalicdn.com/gc/xiongmao08_1/index.m3u8
基地幼儿园①,http://gcalic.v.myalicdn.com/gc/xiongmao05_1/index.m3u8
基地幼儿园②,http://gcalic.v.myalicdn.com/gc/xiongmao06_1/index.m3u8
基地成年园①,http://gcalic.v.myalicdn.com/gc/xiongmao01_1/index.m3u8
基地成年园②,http://gcalic.v.myalicdn.com/gc/xiongmao02_1/index.m3u8
基地别墅①,http://gcalic.v.myalicdn.com/gc/xiongmao09_1/index.m3u8
基地别墅①,http://gccnchwc.v.cdn20.com/gc/xiongmao09_1.flv
基地别墅②,http://gcalic.v.myalicdn.com/gc/xiongmao10_1/index.m3u8

核桃坪,http://gcalic.v.myalicdn.com/gc/xiongmao19_1/index.m3u8
卧龙臭水,http://gcalic.v.myalicdn.com/gc/xiongmao17_1/index.m3u8
大丰麋鹿,http://gcalic.v.myalicdn.com/gc/xiongmao23_1/index.m3u8
白马雪山,http://gcalic.v.myalicdn.com/gc/xiongmao24_1/index.m3u8
成都高清,http://gcalic.v.myalicdn.com/gc/ipanda_1td/index.m3u8
都江堰高清,http://gcalic.v.myalicdn.com/gc/ipanda1000_1td/index.m3u8

成人直播源 (不满18岁勿看),#genre#

日本1,http://103.36.32.14:5002/cs27.m3u8?token=guoziyun&gid=cs27&channel=zhongying

Brazzers,http://23.237.100.82:8000/BRAZZERS/index.m3u8
Brazzers,http://88.212.7.11/live/test_brazzers_hd_hevc/playlist.m3u8
Desire,http://88.212.7.11/live/test_desire_hd_hevc/playlist.m3u8
DORCEL TV,http://88.212.7.11/live/test_dorcel_hd_hevc/playlist.m3u8
EROX,http://88.212.7.11/live/test_erox_hd_hevc/playlist.m3u8
EROXXX,http://88.212.7.11/live/test_eroxxx_hd_hevc/playlist.m3u8
EXTASY,http://88.212.7.11/live/test_extasy_hd_hevc/playlist.m3u8
Hustler,http://23.237.100.82:8000/HUSTLER/index.m3u8
Hustler,https://live.iptvxxx.net/hustlertv.m3u8
Jenny For You,https://59ec5453559f0.streamlock.net/JennyForYou/smil:WEB3131/playlist.m3u8
Miami TV,https://59ec5453559f0.streamlock.net/mexicotv/smil:miamitvmexico/playlist.m3u8
Penhouse,http://23.237.100.82:8000/PENTHOUSE/index.m3u8
PenhouseGold:,http://51.159.102.100/PenthouseGold/index.m3u8
Playboy,http://23.237.100.82:8000/PLAYBOY/index.m3u8
Playboy,http://213.13.16.138/shls/LIVE%24Playboy_TV/index.m3u8?device=TVOS_Live&start=LIVE&end=END
Playboy HD,http://190.11.225.124:5000/live/playboy_hd/playlist.m3u8
RedLight HD,http://51.159.102.100/RedlightHD/index.m3u8
VISIT-X,https://stream.visit-x.tv/vxtv/live/playlist.m3u8

惊艳台,https://18.svi-studio.com/live/673960949860/294164781253/1.m3u8
潘多拉,https://18.svi-studio.com/live/673960949860/294164781253/3.m3u8
香蕉台,https://18.svi-studio.com/live/673960949860/294164781253/4.m3u8

松视1台,https://z88.ubtvfans.com:443/live/rx3/402/2d5f45ef7b7b90e9b47c6963be6d5120/index.m3u8
松视1台,https://18.svi-studio.com/live/673960949860/294164781253/5.m3u8
松视1台,http://ali.hlspull.yximgs.com/live/681205a7cf7ccfd8197281d9529d9033.flv
松视2台,https://z88.ubtvfans.com:443/live/rx3/403/169cf37c3b80aa73066703f16f161f7d/index.m3u8
松视2台,https://18.svi-studio.com/live/673960949860/294164781253/6.m3u8

松视3台,https://z88.ubtvfans.com:443/live/rx3/404/f879380802739b846ed31d934c19b4de/index.m3u8
香蕉台,http://z88.ubtvfans.com:443/live/rx3/2930/3bd19ceb41bccf7790ee168b92b69985/index.m3u8
惊艳台,http://z88.ubtvfans.com/live/rx4/2931/0abbe9024509c229983e5c124e987107/index.m3u8
彩虹电影,http://z88.ubtvfans.com/live/rx3/413/f39876dcbac1ca67fd1c1015cfc2af27/index.m3u8
轮播电影,http://z88.ubtvfans.com/live/rx3/405/f72f337b1279855143cddce063a60cd6/index.m3u8
轮播电影,http://z88.ubtvfans.com/live/rx3/415/24833f79298189b7d1b60e9d59af0018/index.m3u8
轮播电影,https://z88.ubtvfans.com:443/live/rx3/410/65c496a8a32fe34c9af6b1dce9988f28/index.m3u8

松视2台,http://ali.hlspull.yximgs.com/live/ce0fb5f0061d09a6af1e3f012ef0bc35.flv
松视3台,http://ali.hlspull.yximgs.com/live/484bb3c0414de4203d7559ef4d1f68df.flv
彩虹@,http://ali.hlspull.yximgs.com/live/1c184cb268363e52010c9d9f7c1a8f54.flv
彩虹k,http://ali.hlspull.yximgs.com/live/4bd1c6dd93ec342a122cbf5b1db70d96.flv
彩虹电影,http://ali.hlspull.yximgs.com/live/9caa1ef33eff247c4ae835f40706cd85.flv
极限电影,http://ali.hlspull.yximgs.com/live/1e95bfc878e604a01a91284f418c6255.flv
香蕉台,http://ali.hlspull.yximgs.com/live/e2d06857d011ba63a79ebad66b35357d.flv
潘多拉,http://ali.hlspull.yximgs.com/live/248f848cdbde1eac847231def6bd0ec4.flv
BlueHustler,http://ali.hlspull.yximgs.com/live/d10f46e59a73af36a9130c07c905877a.flv
playboy,http://ali.hlspull.yximgs.com/live/f7ea49e669cfc3a8a564790ee2bc9377.flv
Happy,http://ali.hlspull.yximgs.com/live/fff9350931e9f410da2840dd4310c8d8.flv
港台,#genre#
台视,http://119.28.50.183/litv/4g66.php?p=3
台视新闻,http://119.28.50.183/litv/4g51.php?p=3
华视,http://119.28.50.183/litv/4g41.php?p=3
公视戏剧,http://119.28.50.183/litv/4g42.php?p=3
民视,http://119.28.50.183/litv/4g02.php?p=3
民视新闻,http://119.28.50.183/litv/ftv13.php?p=3
民视第一,http://119.28.50.183/litv/4g03.php?p=3
民视台湾,http://119.28.50.183/litv/4g01.php?p=3
民视综艺,http://119.28.50.183/litv/4g04.php?p=3
中视,http://119.28.50.183/litv/4g40.php?p=3
中视新闻,http://119.28.50.183/litv/4g74.php?p=3
中视菁采,http://119.28.50.183/litv/4g64.php?p=3
中视经典,http://119.28.50.183/litv/4g80.php?p=3
中天新闻,http://119.28.50.183/litv/4g09.php?p=3
TVBS,http://119.28.50.183/litv/4g73.php?p=3
TVBS新闻,http://119.28.50.183/litv/4g72.php?p=3
TVBS欢乐,http://119.28.50.183/litv/4g68.php?p=3
TVBS精采,http://119.28.50.183/litv/4g67.php?p=3
八大综合台,http://119.28.50.183/litv/4g39.php?p=3
八大精彩,http://119.28.50.183/litv/4g34.php?p=3
靖天综合,http://119.28.50.183/litv/4g46.php?p=3
靖天欢乐,http://119.28.50.183/litv/4g54.php?p=3
靖天映画,http://119.28.50.183/litv/4g55.php?p=3
靖天戏剧,http://119.28.50.183/litv/4g58.php?p=3
靖天电影,http://119.28.50.183/litv/4g61.php?p=3
靖天国际,http://119.28.50.183/litv/4g63.php?p=3
靖天卡通,http://119.28.50.183/litv/4g44.php?p=3
靖天日本,http://119.28.50.183/litv/4g47.php?p=3
靖洋戏剧,http://119.28.50.183/litv/4g45.php?p=3
龙华经典,http://119.28.50.183/litv/021.php?p=3
龙华戏剧,http://119.28.50.183/litv/018.php?p=3
