🤠雷蒙影视直播,#genre#
湖北卫视,http://120.234.5.29:6000/udp/239.20.0.124:2046$雷蒙影视•IPV4『线路98』
湖北卫视,http://1b6467f415.iok.la:9931/tsfile/live/1068_1.m3u8$雷蒙影视•IPV4『线路99』
湖北卫视,http://111.14.181.15:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路100』
湖北卫视,http://113.240.177.80:8082/hls/32/index.m3u8$雷蒙影视•IPV4『线路101』
湖北卫视,http://jxcbn.ws-cdn.gitv.tv/hls/HUBEIHD/index.m3u8?gMac=unknown&livodToken=b8f876f4b394029039b5d1733070c8731bc880530b0fb975397a5eeb37ca0cec_1720508906_604800&fromCDN=ws$雷蒙影视•IPV4『线路102』
湖北卫视,http://218.241.192.50:8808/rtp/239.3.1.138:8044$雷蒙影视•IPV4『线路103』
湖北卫视,http://webmail.axxe.top:4022/rtp/239.3.1.138:8044$雷蒙影视•IPV4『线路104』
湖北卫视,http://mail.petzhu.top:7000/rtp/239.254.200.164:6000$雷蒙影视•IPV4『线路105』
湖北卫视,http://alvin.ergotron.net:8000/udp/239.77.1.93:5146$雷蒙影视•IPV4『线路106』
湖北卫视,http://jxcbn.ws-cdn.gitv.tv/hls/HUBEIHD/index.m3u8?gMac=unknown&livodToken=1176edf6948f37e79509982269638c9a3d831651cf925626072c7d35c59ab30d_1720505040_604800&fromCDN=ws$雷蒙影视•IPV4『线路107』
湖北卫视,http://dms.yryyj.site:8188/udp/239.76.246.193:1234$雷蒙影视•IPV4『线路108』
湖北卫视,http://124.128.73.58:9901/tsfile/live/0132_1.m3u8?key=txiptv$雷蒙影视•IPV4『线路109』
湖北卫视,http://61.136.67.238:50085/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路110』
湖北卫视,http://58.57.21.166:9901/tsfile/live/0132_1.m3u8?key=txiptv$雷蒙影视•IPV4『线路111』
湖北卫视,http://www.zzlag.top:9087/tsfile/live/0132_1.m3u8?key=txiptv$雷蒙影视•IPV4『线路112』
湖北卫视,http://58.23.26.184:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路113』
湖北卫视,http://111.160.17.2:59901/tsfile/live/0132_1.m3u8$雷蒙影视•IPV4『线路114』
湖北卫视,http://171.8.247.154:808/hls/47/index.m3u8$雷蒙影视•IPV4『线路115』
湖北卫视,http://183.3.134.56:9901/tsfile/live/0132_1.m3u8?key=tvbox6_com&playlive=1&authid=0$雷蒙影视•IPV4『线路116』
湖北卫视,http://36.249.151.138:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路117』
湖北卫视,http://220.164.192.48:50085/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0$雷蒙影视•IPV4『线路118』
湖北卫视,http://223.151.51.74:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路119』
湖北卫视,http://171.116.59.153:9999/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路120』
湖北卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226477/index.m3u8$雷蒙影视•IPV4『线路121』
湖北卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225627/index.m3u8$雷蒙影视•IPV4『线路122』
湖北卫视,http://119.62.36.174:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0$雷蒙影视•IPV4『线路123』
湖北卫视,http://36.248.137.69:60033/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路124』
湖北卫视,http://123.132.233.194:352/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路125』
湖北卫视,http://219.159.147.195:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路126』
湖北卫视,http://218.89.240.144:59901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路127』
湖北卫视,http://59.62.8.250:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路128』
湖北卫视,http://124.165.251.82:9999/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路129』
湖北卫视,http://118.122.2.29:9999/hls/33/index.m3u8$雷蒙影视•IPV4『线路130』
湖北卫视,http://117.27.190.42:9998/tsfile/live/23275_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路131』
湖北卫视,http://fangke.blueswords.com:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路132』
湖北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225627/index.m3u8$雷蒙影视•IPV4『线路133』
湖北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226477/index.m3u8$雷蒙影视•IPV4『线路134』
湖北卫视,http://1.195.111.251:11190/tsfile/live/0132_1.m3u8$雷蒙影视•IPV4『线路135』
湖北卫视,http://115.171.216.195:4000/udp/225.1.8.47:8044$雷蒙影视•IPV4『线路136』
湖北卫视,http://123.163.55.234:9901/tsfile/live/0132_1.m3u8?key=txiptv$雷蒙影视•IPV4『线路137』
湖北卫视,http://117.27.190.42:9998/tsfile/live/23275_1.m3u8?key=txiptv$雷蒙影视•IPV4『线路138』
湖北卫视,http://219.159.147.195:9901/tsfile/live/1031_1.m3u8?key=txiptv$雷蒙影视•IPV4『线路139』
湖北卫视,http://219.135.208.218:8083/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路140』
湖北卫视,https://stream1.freetv.fun/8137b80a728c1146e27795f95775feedf852d931ffeb9a3eacf09788c73cc2e1.m3u8$雷蒙影视•IPV4『线路141』
湖北卫视,https://stream1.freetv.fun/fdc4b5bef9298866531062f5204da8c718de299cb10143f260fb3f8d8ec3ed53.m3u8$雷蒙影视•IPV4『线路142』
湖北卫视,https://stream1.freetv.fun/ce1abf22084a306c1058b614f0dc156557acb96111d2816dc78007bd890a6e0c.m3u8$雷蒙影视•IPV4『线路143』
湖北卫视,https://stream1.freetv.fun/74f227e9a9b198441fcc03a5f503e5699c6f1ae09a19084b02bb0830a200aac1.m3u8$雷蒙影视•IPV4『线路144』
湖北卫视,https://stream1.freetv.fun/ee5910e9342172810dc4cb6240f7cee479a83ea96967b5d2da44e2cc5d9eb0b7.m3u8$雷蒙影视•IPV4『线路145』
湖北卫视,https://stream1.freetv.fun/321fe55e58365e63fb953fc974466740a190d2cc96ebae754c7268578cc76eeb.m3u8$雷蒙影视•IPV4『线路146』
湖北卫视,https://stream1.freetv.fun/f8acd0288783c3a96c576d15d7a3c12d71a6d8b562a26624d692b09eaa93038c.m3u8$雷蒙影视•IPV4『线路147』
湖北卫视,https://stream1.freetv.fun/bc50451637d5514ecb84768e26477cffe68ade94f1b7315a43296bf62a6dad10.m3u8$雷蒙影视•IPV4『线路148』
湖北卫视,https://stream1.freetv.fun/c1d6ab376c99f7726298b846dc6790c4791e01a8edf4ccb4bfafa6f8b92424d1.m3u8$雷蒙影视•IPV4『线路149』
湖北卫视,https://stream1.freetv.fun/12430d1fe4146e4d4ddd0c96ab3d977fde46603f13143d925e5b39e8e990dabf.m3u8$雷蒙影视•IPV4『线路150』
湖北卫视,https://stream1.freetv.fun/73877f7e121cb093d0c482c1e9dca01984153d6848cc1e910354546c33198a93.m3u8$雷蒙影视•IPV4『线路151』
湖北卫视,https://stream1.freetv.fun/6596b480fc6b099b72d49f6a87d4f056a3b9d04651cdd0ee732d1b35577dbdf4.m3u8$雷蒙影视•IPV4『线路152』
湖北卫视,https://stream1.freetv.fun/fd24c57897e6d517925abfaab4540450a341ff54c5018a975a4738e120daeadb.m3u8$雷蒙影视•IPV4『线路153』
湖北卫视,https://stream1.freetv.fun/931fc5d532fc717dd0ff2bf35ed2b5837b3e096382c14b3eb9d57e068c25e629.m3u8$雷蒙影视•IPV4『线路154』
湖北卫视,https://stream1.freetv.fun/10aea62a3d2f6ad2e19d6b5cdb3c95c2faf00218cdcc04824fd1ee79d43f11dc.m3u8$雷蒙影视•IPV4『线路155』
湖北卫视,https://stream1.freetv.fun/e3949feb45f46bb2a6938302925dd6a468483fe3fda085ac5c9e515c3da120ce.m3u8$雷蒙影视•IPV4『线路156』
湖北卫视,https://stream1.freetv.fun/a0f73ea668a9a3a9300b9e8588af505375a0cc768d59a516d8cc42a93d628830.m3u8$雷蒙影视•IPV4『线路157』
湖北卫视,https://stream1.freetv.fun/37aa38a997eb8e568186fad85670c3a3a6684361c2b038c5cd0d0835216f299b.m3u8$雷蒙影视•IPV4『线路158』
湖北卫视,https://stream1.freetv.fun/11a27a1eb12a1c6020ea2f80804d50db752fbd4c2c7cf3c456dd309d9033a98c.m3u8$雷蒙影视•IPV4『线路159』
湖北卫视,https://stream1.freetv.fun/95a48ba741cb55df727c504cdfd501c65310a9ad60fdcdbb36ad8277d5790f27.m3u8$雷蒙影视•IPV4『线路160』
湖北卫视,https://stream1.freetv.fun/05e682ffb97e32014fc449077fe76615da1df84e434f93918f794f8a5d426052.m3u8$雷蒙影视•IPV4『线路161』
湖北卫视,https://stream1.freetv.fun/7278e895e1e512f548f3fd2c2e503a83f6946006f1aba27c986e95fd5960f592.m3u8$雷蒙影视•IPV4『线路162』
湖北卫视,http://183.94.1.118:8801/tsfile/live/0132_1.m3u8$雷蒙影视•IPV4『线路163』
湖北卫视,http://120.192.226.35:8009/hls/39/index.m3u8$雷蒙影视•IPV4『线路164』
湖北卫视,http://113.56.95.69:53765/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路165』
湖北卫视,http://36.32.174.67:60080/newlive/live/hls/28/live.m3u8$雷蒙影视•IPV4『线路166』
湖北卫视,http://61.138.128.226:19901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路167』
湖北卫视,http://36.105.100.208:35455/itv/1000000005000265023.m3u8?cdn=ystenlive$雷蒙影视•IPV4『线路168』
湖北卫视,http://iptv.0564.org:35455/itv/1000000005000265023.m3u8?cdn=ystenlive$雷蒙影视•IPV4『线路169』
湖北卫视,http://mh0.asia:35455/itv/1000000005000265023.m3u8?cdn=ystenlive$雷蒙影视•IPV4『线路170』
湖北卫视,http://xxx.504900.xyz:35455/itv/1000000005000265023.m3u8?cdn=ystenlive$雷蒙影视•IPV4『线路171』
湖北卫视,http://3501776.xyz:35455/itv/1000000005000265023.m3u8?cdn=ystenlive$雷蒙影视•IPV4『线路172』
湖北卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225740/index.m3u8$雷蒙影视•IPV4『线路173』
湖北卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225596/index.m3u8?fmt=ts2hls$雷蒙影视•IPV4『线路174』
湖北卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225699/index.m3u8$雷蒙影视•IPV4『线路175』
湖北卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221225827/10000100000000060000000000470332_2.smil$雷蒙影视•IPV4『线路176』
湖北卫视,http://115.153.254.81/PLTV/88888888/224/3221225827/10000100000000060000000000470332_2.smil/index.m3u8?fmt=ts2hls$雷蒙影视•IPV4『线路177』
湖北卫视,http://iptv.huuc.edu.cn/hls/hbhd.m3u8$雷蒙影视•IPV4『线路178』
湖北卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873465.m3u8$雷蒙影视•IPV4『线路179』
湖北卫视,http://drive.mxmy.net:8888/udp/239.3.1.138:8044$雷蒙影视•IPV4『线路180』
湖北卫视,http://123.130.84.106:8154/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路181』
湖北卫视,http://1.180.2.93:9901/tsfile/live/0132_1.m3u8$雷蒙影视•IPV4『线路182』
湖北卫视,http://gfr.x3322.net:9901/tsfile/live/1088_1.m3u8$雷蒙影视•IPV4『线路183』
湖北卫视,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovL3d3dy5kc2suY2MvcGhwL3N4Z2QucGhwP2lkPWh1Yndz$雷蒙影视•IPV4『线路184』
湖北卫视,http://118.89.87.74:88/live.php?id=湖北卫视$雷蒙影视•IPV4『线路185』
湖北卫视,http://[2409:8087:74d9:21::4]/270000001128/index.m3u8?cmcc_cid=9900000522$雷蒙影视•IPV6『线路186』
湖北卫视,http://[2409:8087:74d9:21::6]:80/270000001322/69900158041111100000002204/index.m3u8$雷蒙影视•IPV6『线路187』
湖北卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226477/index.m3u8$雷蒙影视•IPV6『线路188』
湖北卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226952/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EREB40lnZnCEwjRy7LZuhIQ%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$雷蒙影视•IPV6『线路189』
湖北卫视,http://[2409:8087:8:20::1c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226952/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EREB40lnZnCEwjRy7LZuhIQ%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$雷蒙影视•IPV6『线路190』
湖北卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225627/index.m3u8$雷蒙影视•IPV6『线路191』
湖北卫视,http://[2409:8087:5e01:34::38]:6610/ZTE_CMS/00000001000000060000000000000250/index.m3u8?$雷蒙影视•IPV6『线路192』
湖北卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226477/index.m3u8?$雷蒙影视•IPV6『线路193』
湖北卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010057/1.m3u8?$雷蒙影视•IPV6『线路194』
湖北卫视,http://[2409:8087:5e01:34::38]:6610/ZTE_CMS/00000001000000060000000000000250/index.m3u8??$雷蒙影视•IPV6『线路195』
湖北卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226477/index.m3u8$雷蒙影视•IPV6『线路196』
湖北卫视,http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/00000001000000060000000000000250/index.m3u8$雷蒙影视•IPV6『线路197』
湖北卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010057/index.m3u8$雷蒙影视•IPV6『线路198』
湖北卫视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN911989BESTVSMGSMG/index.m3u8?m3u8_level=2$雷蒙影视•IPV6『线路199』
湖北卫视,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000250/index.m3u8?IAS$雷蒙影视•IPV6『线路200』
湖北卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000250/index.m3u8?IAS$雷蒙影视•IPV6『线路201』
湖北卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226477/index.m3u8$雷蒙影视•IPV6『线路202』
湖北卫视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN911989BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUTjwoxLREP8RbFWdRUM4faswoDIwMxbrlyyVy9x6ZDKnEdPk51m%2FYpbAXpN4hljdv%2Fuo7x98HZteEPqTZvSaqAE$雷蒙影视•IPV6『线路203』
湖北卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226477/index.m3u8$雷蒙影视•IPV6『线路204』
湖北卫视,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000250/index.m3u8?key=tvbox6_com$雷蒙影视•IPV6『线路205』
湖北卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000250/index.m3u8?IAS$雷蒙影视•IPV6『线路206』
湖北卫视,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000250/index.m3u8?IAS$雷蒙影视•IPV6『线路207』
江西卫视,http://106.53.99.30/tv/20250717.php?id=0048$雷蒙影视•IPV4『线路1』
江西卫视,http://106.53.99.30/tv/jzb.php?id=jxws$雷蒙影视•IPV4『线路2』
江西卫视,http://39.164.174.139:5000/nl.m3u8?id=JXWSHD$雷蒙影视•IPV4『线路3』
江西卫视,http://171.15.18.199:8180/TV00000000000000000037@HHZT$雷蒙影视•IPV4『线路4』
江西卫视,http://n1.gzbody.com:85/rtp/239.77.0.149:5146$雷蒙影视•IPV4『线路5』
江西卫视,http://n1.gzbody.com:85/rtp/239.77.1.219:5146$雷蒙影视•IPV4『线路6』
江西卫视,http://8.138.7.223/tv/migu2.php?id=32$雷蒙影视•IPV4『线路7』
江西卫视,http://8.138.7.223/tv/migu3.php?id=jxws$雷蒙影视•IPV4『线路8』
江西卫视,http://bailudz.top:1236/111/hahahaha.php?id=jxws$雷蒙影视•IPV4『线路9』
江西卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226344/index.m3u8?IASHttpSessionId=$雷蒙影视•IPV4『线路10』
江西卫视,http://111.160.17.2:59901/tsfile/live/0001_43.m3u8$雷蒙影视•IPV4『线路11』
江西卫视,http://1.197.249.194:9901/tsfile/live/0138_1.m3u8$雷蒙影视•IPV4『线路12』
江西卫视,http://106.53.99.30/公众号【榴芒电视】/proxy/bjyd.php?id=32$雷蒙影视•IPV4『线路13』
江西卫视,http://39.134.67.108/PLTV/88888888/224/3221225935/1.m3u8$雷蒙影视•IPV4『线路14』
江西卫视,http://39.134.67.108/PLTV/88888888/224/3221225995/1.m3u8$雷蒙影视•IPV4『线路15』
江西卫视,http://111.160.17.2:59901/tsfile/live/0001_43.m3u8$雷蒙影视•IPV4『线路16』
江西卫视,http://1.197.249.194:9901/tsfile/live/0138_1.m3u8$雷蒙影视•IPV4『线路17』
江西卫视,http://39.134.67.108/PLTV/88888888/224/3221225935/1.m3u8$雷蒙影视•IPV4『线路18』
江西卫视,http://39.134.67.108/PLTV/88888888/224/3221225995/1.m3u8$雷蒙影视•IPV4『线路19』
江西卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226344/.m3u8$雷蒙影视•IPV4『线路20』
江西卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226504/.m3u8$雷蒙影视•IPV4『线路21』
江西卫视,http://39.134.67.108/PLTV/88888888/224/3221225935/1.m3u8$雷蒙影视•IPV4『线路22』
江西卫视,http://39.134.67.108/PLTV/88888888/224/3221225995/1.m3u8$雷蒙影视•IPV4『线路23』
江西卫视,http://112.6.197.24:9921/hls/30/index.m3u8$雷蒙影视•IPV4『线路24』
江西卫视,http://183.11.239.36:808/hls/44/index.m3u8$雷蒙影视•IPV4『线路25』
江西卫视,http://58.17.48.228:808/hls/17/index.m3u8$雷蒙影视•IPV4『线路26』
江西卫视,http://110.53.52.63:8888/newlive/live/hls/41/live.m3u8$雷蒙影视•IPV4『线路27』
江西卫视,http://111.160.17.2:59901/tsfile/live/0001_43.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路28』
江西卫视,http://124.128.73.58:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路29』
江西卫视,http://222.134.245.16:9901/tsfile/live/0138_1.m3u8$雷蒙影视•IPV4『线路30』
江西卫视,http://php.jdshipin.com:8880/jxtv2.php?id=1$雷蒙影视•IPV4『线路31』
江西卫视,http://58.144.154.93/yun-live.jxtvcn.com.cn/live-jxtv/tv_jxtv1.m3u8$雷蒙影视•IPV4『线路32』
江西卫视,http://117.72.68.25:9930/jxtv.php?id=1$雷蒙影视•IPV4『线路33』
江西卫视,http://113.64.146.99:9901/hls/61/index.m3u8$雷蒙影视•IPV4『线路34』
江西卫视,http://183.255.10.70:6610/200000001898/460000089800010060/1.m3u8?IASHttpSessionId=ACE$雷蒙影视•IPV4『线路35』
江西卫视,http://tvbox6.com/tv/bfgd.php?id=098$雷蒙影视•IPV4『线路36』
江西卫视,http://hegd-livod.tx-cdn.gitv.tv/gitv_live/G_JIANGXI-HQ/G_JIANGXI-HQ.m3u8$雷蒙影视•IPV4『线路37』
江西卫视,https://www.freetv.top/migu/783847495.m3u8?migutoken=5003be072445e8d0bbf2ccd7e25d7c5901f1d99d2e736a1c305396c75d17395d3798f1084e8734f5599b24ed51e241be5e1b6824a684372f9ca0ee76e6d6cac231da65564f885da5fb7897d222$雷蒙影视•IPV4『线路38』
江西卫视,http://114.243.98.140:8888/rtp/239.3.1.123:8164###HLS\\n$雷蒙影视•IPV4『线路39』
江西卫视,http://222.129.139.147:9000/rtp/239.3.1.123:8164###HLS\\n$雷蒙影视•IPV4『线路40』
江西卫视,http://123.112.242.179:5555/rtp/239.3.1.123:8164###HLS\\n$雷蒙影视•IPV4『线路41』
江西卫视,http://110.42.96.4:44801/1000000006000268001/ystenlive/index.m3u8###HLS\\n$雷蒙影视•IPV4『线路42』
江西卫视,http://110.42.96.4:44801/5000000004000011210/bestzb/index.m3u8###HLS\\n$雷蒙影视•IPV4『线路43』
江西卫视,http://110.42.96.4:44801/1000000005000265032/ystenlive/index.m3u8###HLS\\n$雷蒙影视•IPV4『线路44』
江西卫视,http://110.42.96.4:44801/5000000001000032154/bestzb/index.m3u8###HLS\\n$雷蒙影视•IPV4『线路45』
江西卫视,http://110.42.96.4:44801/1000000001000013731/ystenlive/index.m3u8###HLS\\n$雷蒙影视•IPV4『线路46』
江西卫视,http://8.146.211.219:2001/live_tv?pid=600002503###HLS###ua:SYTV/1.6\\n$雷蒙影视•IPV4『线路47』
江西卫视,https://345iptv.com/?act=play&token=0c0d01206a1e56df9cf9c7aa60d56e44&tid=ws&id=13&p=0###WEB\\n$雷蒙影视•IPV4『线路48』
江西卫视,http://joyznm.i234.me:20000/udp/239.3.1.30:8280##des:720P###HLS\\n$雷蒙影视•IPV4『线路49』
江西卫视,http://joyznm.i234.me:20000/udp/239.3.1.123:8164###des:1080P###HLS\\n$雷蒙影视•IPV4『线路50』
江西卫视,http://z.b.bkpcp.top/m.php?id=jxws###HLS\\n$雷蒙影视•IPV4『线路51』
江西卫视,http://goo.bkpcp.top/mg/jxws###HLS\\n$雷蒙影视•IPV4『线路52』
江西卫视,https://www.yangshipin.cn/tv/home?pid=600002503###WEB\\n$雷蒙影视•IPV4『线路53』
江西卫视,rtp://239.3.1.123:8164$雷蒙影视•IPV4『线路54』
江西卫视,http://39.164.160.249:9901/tsfile/live/0138_1.m3u8$雷蒙影视•IPV4『线路55』
江西卫视,http://36.32.174.67:60080/newlive/live/hls/31/live.m3u8$雷蒙影视•IPV4『线路56』
江西卫视,http://58.221.214.82:9901/tsfile/live/0138_1.m3u8$雷蒙影视•IPV4『线路57』
江西卫视,http://120.76.248.139/live/bfgd/4200000098.m3u8$雷蒙影视•IPV4『线路58』
江西卫视,http://183.215.134.239:19901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路59』
江西卫视,http://150.138.78.253:10050/migu/783847495?token=pot6r9IwRGUk6qtuKS-qlaNa1xvaNVw1Z4VkYd036FJGkWd2fyqAv90F3V76dIm-nIbicHC3F9Uca6PzHXf3rw&auth=$雷蒙影视•IPV4『线路60』
江西卫视,http://a21709.tv.netsite.cc/proxy/203181175/203181175.m3u8$雷蒙影视•IPV4『线路61』
江西卫视,http:///udp/239.45.1.122:5140$雷蒙影视•IPV4『线路62』
江西卫视,http://221.196.34.247:4022/udp/225.1.2.29:5002$雷蒙影视•IPV4『线路63』
江西卫视,http://123.101.98.129:2000/rtp/239.16.20.89:10890$雷蒙影视•IPV4『线路64』
江西卫视,http://123.101.98.129:2000/rtp/239.16.10.23:2000$雷蒙影视•IPV4『线路65』
江西卫视,http://106.42.108.91:2000/rtp/239.16.20.89:10890$雷蒙影视•IPV4『线路66』
江西卫视,http://106.42.108.91:2000/rtp/239.16.10.23:2000$雷蒙影视•IPV4『线路67』
江西卫视,http://123.101.98.163:2000/rtp/239.16.20.89:10890$雷蒙影视•IPV4『线路68』
江西卫视,http://123.101.98.163:2000/rtp/239.16.10.23:2000$雷蒙影视•IPV4『线路69』
江西卫视,http://116.21.87.83:8888/udp/239.77.0.54:5146$雷蒙影视•IPV4『线路70』
江西卫视,http://116.21.87.83:8888/udp/239.77.1.73:5146$雷蒙影视•IPV4『线路71』
江西卫视,http://116.21.87.83:8889/udp/239.77.0.54:5146$雷蒙影视•IPV4『线路72』
江西卫视,http://116.21.87.83:8889/udp/239.77.1.73:5146$雷蒙影视•IPV4『线路73』
江西卫视,http://183.30.199.99:8886/udp/239.77.0.54:5146$雷蒙影视•IPV4『线路74』
江西卫视,http://183.30.199.99:8886/udp/239.77.1.73:5146$雷蒙影视•IPV4『线路75』
江西卫视,http://183.155.254.220:9999/rtp/233.50.201.145:5140$雷蒙影视•IPV4『线路76』
江西卫视,http://115.230.188.101:9999/rtp/233.50.201.145:5140$雷蒙影视•IPV4『线路77』
江西卫视,http://115.220.243.30:9999/rtp/233.50.201.145:5140$雷蒙影视•IPV4『线路78』
江西卫视,http:///rtp/239.69.1.126:10394$雷蒙影视•IPV4『线路79』
江西卫视,http://e2.woc.iiiya.cn:8888/rtp/239.61.2.182:9080$雷蒙影视•IPV4『线路80』
江西卫视,http://60.164.229.62:4040/udp/239.255.30.71:8231$雷蒙影视•IPV4『线路81』
江西卫视,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226956/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Ei6ZIpVizXlewg-YfGvH8dA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$雷蒙影视•IPV4『线路82』
江西卫视,http://220.169.100.41:10087/udp/239.76.245.225:1234$雷蒙影视•IPV4『线路83』
江西卫视,http://220.169.100.41:10087/udp/239.76.252.225:9000$雷蒙影视•IPV4『线路84』
江西卫视,http://8.138.7.223/tv/dl/careryun.php?id=30$雷蒙影视•IPV4『线路85』
江西卫视,http://iptv.huuc.edu.cn/hls/jxhd.m3u8$雷蒙影视•IPV4『线路86』
江西卫视,https://migu.188766.xyz/?migutoken=ec5db662362dfc44c29d19ebabd3b6f7&id=%E6%B1%9F%E8%A5%BF%E5%8D%AB%E8%A7%86&pp=1$雷蒙影视•IPV4『线路87』
江西卫视,http://221.193.168.147:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路88』
